n_adults,n_youth,n_kids,gross_income,disposable_income
2,,,178.64973514157003,1199.65705127039
2,,,9964.055398735007,6705.066803184056
3,,,7983.191783103802,4918.66829826954
1,,,1512.1592241271512,1121.0
1,,,1010.5725851028121,989.6908092194436
2,,,6644.62727606152,4876.857419543623
2,,2.0,144.94568838188243,1610.0
3,,1.0,6895.355814442675,4852.863791989966
1,,,986.363174198819,929.0964684900481
1,,,1853.0071060254068,1405.0061618141854
3,,,917.6063983556111,1277.3994718687977
1,,,0.0,777.8375322869734
2,,2.0,6051.148418141845,5099.104424439338
2,1.0,,40380.338778661804,23740.429335529207
1,,,3445.3843784888545,2031.248701829632
4,,,4416.593240927562,3944.444245452554
2,,,183.51104796972223,1318.5483757959983
1,,,1625.3196230323304,1462.7581418677873
2,1.0,1.0,4979.823263014213,4386.602974346364
2,2.0,,5529.747858594159,3879.536582976448
2,,4.0,75.12914837746031,2364.0
2,1.0,3.0,3590.88787225966,3953.766234481808
3,,,0.0,1410.7690889317078
2,,2.0,369.8851631013472,2088.7177156587295
1,,,170.06378422454773,450.1037857877565
2,1.0,1.0,11715.227596799183,7634.295856707435
1,,,5981.561000348066,3129.6531854913455
1,,,2991.357632419152,1824.6458347187818
1,,,1291.5771507274226,1212.0937320404987
2,,,5451.252407944313,3219.207855647211
1,,,0.0,866.0
1,,,1260.3022995983852,1123.5595000919604
1,,,3131.1167251962274,2104.5637384006804
2,,,1282.251962539581,1523.2262391127306
1,,,219.28823583264406,934.4116210640215
2,,1.0,88.29310515776632,1363.0
3,1.0,1.0,9237.536747337026,6765.440152272319
2,,2.0,135.377411950971,1983.2664275152647
2,,2.0,51.39048180816084,1894.2696025465657
2,,,5519.75736908228,3671.119160167389
1,,,2553.4959959385205,1656.0085238973015
1,,,1554.9746276520025,1473.6392491136182
2,,,6206.596991941268,3935.50631129713
2,,,263.80032949715974,1467.0867243090124
3,,1.0,6500.301792118287,4650.905156619734
4,,,1957.7383500116666,2048.15326005161
2,,3.0,126.91052184329152,2152.5943842427946
2,,,4053.210227572513,3021.6798734596823
4,1.0,1.0,193.61514004220834,2707.9999999999995
2,,2.0,8432.416813187347,5374.137767197066
1,,1.0,449.4563291652662,1161.76
2,,,1577.7658470462466,1577.7658470462466
2,,3.0,5914.513291438911,5366.088785738572
3,1.0,,27.648959357320738,2166.6117918362424
2,,,4478.533303692588,2933.613658905714
4,2.0,1.0,47.65350186915714,3415.623230381588
3,2.0,,155948.10132094315,114695.66783800257
2,,2.0,686.9308494591669,2424.927907966204
2,,2.0,114.54406251618431,1955.1125670553836
2,,,11092.59038429125,6142.304163218467
2,,,3223.0811278424835,2431.124108144382
2,,,10700.960382892687,5728.0908293654165
1,,,0.0,843.8783770766436
2,,,752.7855323669836,1308.0
4,,1.0,8364.605618692025,5900.6442015452285
1,,,1696.73443666218,1625.8883418696425
2,,,1963.0758126774952,1599.5436855017144
1,,,3848.8701154587775,2745.431012838142
2,,,3581.8555496832446,3540.961566417433
3,,,12544.58495017963,7224.355981470095
1,,,3720.0416855706417,2384.5055900294265
2,,,4633.158006771639,3870.2611109988675
2,,2.0,4443.85361955389,2941.9003316259705
2,,,8209.155756965389,4827.886539211683
1,,,104.53118077844118,104.53118077844118
1,,2.0,1603.8875584423167,2222.28888369822
2,,2.0,4930.499998443626,4117.203711786668
3,1.0,1.0,5420.355615119545,4748.626346654671
3,,,48.9307070186646,1773.0
2,,,7688.182183302351,4348.109157328765
4,1.0,1.0,3461.801660267053,4161.032742309225
3,,,10547.919760002167,5924.848381925414
2,,,4955.863451590103,3869.1150892506685
2,,,5454.477465178281,4413.590436179005
1,,1.0,34.27414631200413,1284.8085712283328
2,,,3554.2824435950906,3207.277231225925
2,,1.0,4477.078779789262,3367.618917052774
5,3.0,1.0,415.24436590561294,4732.374783033211
2,,,12033.396865056697,8307.39257192683
1,,,1964.7370279661052,1835.6751517608113
2,,,1176.4893514246119,1513.5884226932858
2,,2.0,38.08998123537146,1872.4598584975697
1,,,0.0,631.6864718142676
2,,,1602.5106037352743,1427.1076217017396
2,1.0,1.0,6823.822975259885,4863.124053001448
2,3.0,,45.18226683399154,2680.841673595846
1,,,995.3558652200958,1145.071173044019
2,,1.0,111.8287373051273,1511.4089977188132
1,,,682.5654262909201,789.3314004318943
1,,,0.0,776.2866998719808
1,,,1163.6959298352003,1026.4610005472418
3,1.0,2.0,3285.4945732491383,3139.5865821050984
2,,,6112.838389085362,4809.14199545341
2,2.0,,14.35193724671013,1985.1137241845818
2,,2.0,1683.2499521724817,2116.2006073031293
2,,1.0,4144.906118507376,3071.282577407094
4,2.0,,2571.2756041764014,3198.308454276846
2,,,2833.0206987592824,2540.1198220767646
2,1.0,,7406.041353078629,4666.661672440692
1,,,97.32243365281585,823.1666666666667
2,,3.0,5648.728896414447,4802.519244120372
1,,,1566.2617300761478,1462.8723328134945
2,,,332.19982161091724,327.57016040362964
2,1.0,,104.91910987898291,1947.92
2,,,144.14346527404243,1226.8663036847029
2,,,308.9806104321611,306.43650761693
1,,,0.0,757.8357163269964
3,1.0,,5935.805928204618,4333.850025522885
2,,,13.154062533351503,1228.0
2,,,2685.794686611245,2373.329819957666
2,1.0,,8575.755734045706,5502.3505438348775
2,1.0,1.0,180.78190713463712,1608.2590888524917
3,1.0,1.0,52.5044911768675,2279.3018891246384
1,,,2213.0956859013377,1540.1634589902574
1,,1.0,2546.635802208658,2237.503032974906
2,1.0,,2126.694547877627,2426.6128321350006
1,,,638.863218801444,731.0
1,,,793.3537966261163,1214.6707593252231
2,,3.0,6827.077497173551,6046.332226515579
2,1.0,1.0,18452.89106190339,12217.274488120838
1,,,1272.4802631130049,1199.8548202447473
1,,,0.0,896.0
1,,,2782.278499972658,2493.303230105624
3,,,4024.9119961948822,3513.874233674217
2,,,170.48462196975942,170.48462196975942
3,,,6641.959941616417,4355.3213267191
2,,,5570.134511170919,3463.7407035440497
2,,,3827.1301226265214,3235.40509111654
2,1.0,3.0,4300.697980913942,4598.131101688657
2,,2.0,114.68106491303836,1959.7661111604707
1,,,848.0529797501932,861.3569745069908
2,,2.0,6137.3978579825325,5306.727249223508
2,,3.0,1150.5781668002544,2766.7370720177314
3,,,6481.407926236253,4575.779880955273
2,,,2374.383326745402,2198.3272128424032
2,,,4077.3130807608495,3456.6561841921443
2,,,5947.4587017851445,3833.2441682952444
2,1.0,5.0,119.55096835910925,3441.0616587046698
2,,3.0,1843.8768681156973,2175.3649794912926
2,,1.0,2223.682744006293,1971.260113008008
5,2.0,2.0,921.7056295461462,4123.422757759527
2,,,2295.056219558282,2047.3879812626747
1,,,1705.1618636898206,1384.1469909256323
2,,,4391.26927060381,4293.8044374972405
3,,,12990.587796091819,9124.01171772149
2,,2.0,5654.604668564301,4103.335619570991
3,,,6337.02529252599,4397.634166888566
1,,,644.4577742095664,840.189145056716
5,1.0,3.0,1035.9433739427102,4197.511309454398
1,,,8320.279063982689,4540.955081063133
2,,,2486.6365200140135,1853.251398569083
2,,2.0,42.57515969060739,1498.0
1,,,1161.1541324080742,1192.1154132408076
2,,,4648.112719069456,3026.218195819348
2,,2.0,591.459884555343,2051.314269132038
1,,1.0,6374.566642691801,3964.6351834330108
2,,,0.0,1455.667030583034
2,,,4466.777788071775,4466.777788071775
2,,,5217.251975283808,3283.047908979004
1,1.0,,4169.364610744395,2959.2027077128637
3,,,15719.489741423295,8861.55969724348
1,,,136.42441272958985,134.0767919399669
3,1.0,3.0,3746.555368718345,3963.3710243906926
1,,,336.2025818619995,299.7246017299725
2,,,397.6049629010973,1265.464476967342
2,,,6155.940567496145,4018.8517103018303
2,,,7911.073476789046,4447.292581351765
2,,,1196.0824621161892,1747.2164924232377
2,,,3099.249223668963,2581.047486430142
3,1.0,,8545.082712585448,5395.587254154564
1,,,6171.816336636208,3209.2500402836295
1,,,112.58908956785334,861.5078965155503
2,,2.0,5327.9031495710105,3689.53237763892
2,,,13942.272091245964,7754.087653098495
1,,1.0,1213.0324435919647,1641.443252652623
2,,4.0,803.1106737283001,2443.2886602774233
2,,2.0,850.2881369856043,1213.854626705696
1,,,830.594311242116,783.5994375689177
1,,,1820.7680485986534,1716.5099967525996
2,,1.0,6834.720800667723,4573.021564244612
3,1.0,,6421.672594024504,4535.001533988949
2,,4.0,191.32029762902727,2332.392803414295
2,,3.0,134.06588586054252,2031.9711757144812
3,,,4331.916532181936,2565.957340450217
2,,,2622.562625600191,2338.961237907818
2,,,2039.5268010958987,1731.1998339332777
3,,,7408.212394651836,4954.337887895586
2,,,8730.958609127592,4834.480344092939
2,,,44794.10819609246,26645.05186224699
2,,,2531.872315779459,2322.0614672202223
2,,1.0,2200.9028331660984,1887.1521949850921
1,,,5393.807154527176,4675.613075968406
1,,,5941.48442200044,3106.959092202079
2,1.0,,2803.421377503133,2522.359654353379
2,,2.0,3360.230394345577,3203.9466351413994
1,,,4636.700851527481,2517.113205638268
2,,1.0,5442.045858979483,3275.9972862744526
3,,,3208.266696071052,2385.3679615557894
2,,,11153.481003993722,6199.944903201411
2,2.0,,3043.900286360443,4556.342501112394
1,,,70.16936878813442,866.0
2,2.0,2.0,1666.887474052829,2906.3108795321596
1,,,824.0415585608521,803.4184302795103
2,1.0,3.0,97.04509085166848,2688.31119490078
2,,,692.4030516169962,1036.7095807276442
1,,,1908.7892127861444,1303.8857998076478
3,,,18492.922147233163,10569.193633670959
1,,,1541.9334405143875,1113.5049162928772
2,,2.0,4071.979675043545,3484.4959869121103
3,1.0,,235.37090857839016,2290.0
1,1.0,,8681.443317395728,5348.570437641847
2,,,8977.114200019887,5192.146671069173
6,2.0,1.0,1532.578217942693,4317.188534982286
2,,3.0,204.56234947512135,2535.751697505148
2,,,2506.4828234736924,1862.695545865642
3,1.0,,1209.816613459073,2402.963599208424
3,1.0,1.0,5360.02597551372,4328.041154667634
2,,,2409.642153653671,2184.626865363693
2,,,3071.1316579148843,2769.9099292362307
2,,,2297.546650317338,2045.7609320161637
1,1.0,,3668.5214259066615,3028.2153800297897
1,,2.0,591.8631252259543,1629.436280957725
2,,,7015.388397597818,4104.028138576999
2,1.0,1.0,4658.713356397286,3926.9521939568563
2,1.0,2.0,81.45610361965859,1964.0
1,,,0.0,596.0
2,,,2171.971024950351,1434.5906526654744
1,,,0.0,866.0
2,,,10654.206965444297,6075.668985740736
1,,,1789.8178711042597,1245.5133373074164
2,,4.0,118.63589564947583,2375.948128477542
2,,2.0,2438.4047363496925,2398.959835190477
2,2.0,1.0,742.6734135297022,2400.5420764012188
3,,1.0,4147.66188274873,3603.3927453924716
2,,3.0,110.5586477737125,1917.3095071779812
1,,,3240.056373165614,2065.128679479801
2,,2.0,6239.1721710508245,5285.931618748853
1,,1.0,2395.76917090079,2321.5808663653743
2,1.0,,9097.909479415533,5597.705474320284
2,,,4463.443682441194,2938.5860802521033
1,,,25.078957325606194,923.3055231304401
3,,,12871.997927742588,8119.361830381997
1,,,1674.2870359730073,1674.2870359730073
2,,2.0,7796.1810730889265,6260.742824488048
2,,2.0,534.8521660194275,1830.2846147751875
2,,,2802.4714906738504,2496.5741416188584
2,,,4333.70314234671,2839.573296198207
2,,,1314.9148678951524,1255.2309508746266
2,,,8356.706674824347,4686.905849415375
1,,,0.6203204119338511,757.6043653591942
2,,,5949.873121621767,3553.6668005436645
2,,,377.25586646809484,1063.6262158777151
3,,,0.0,1773.0
1,,,3263.527521832391,1963.1078721080303
3,,,3960.4793057981633,3590.577533137921
2,1.0,,5877.839982814433,3928.5991471174766
1,,,1727.4669003319761,1691.4265550406749
1,,,2593.2525575333416,1764.3299858125104
2,,2.0,4357.2098306937205,3262.7657382910443
2,,2.0,11913.308424288538,7067.805227695864
2,,,15402.996755299686,8879.206417644826
3,1.0,,9785.828251983197,6095.732690192733
2,,1.0,7514.305588065802,5005.489310309562
1,,,1057.8134420735487,1015.3876926991053
3,,,7317.956468540636,4987.068100542208
1,,,987.3286803510258,986.6481263417642
2,2.0,,9805.29873493105,7107.458912329949
2,,3.0,79.97005132240531,1985.101888629495
4,,1.0,2227.713921330115,2983.7353129756552
1,,3.0,93.61417277505838,1705.5333319502454
1,,,4989.5917262809335,2977.6182255772374
2,,2.0,6294.742399484209,5280.732434730942
2,,,3171.4034182016485,1971.626990935345
2,1.0,,6700.109037282246,5054.9618291570805
2,,,3480.2190943927567,3098.909587900101
1,,,3823.1295684004685,2377.3187902459217
2,1.0,2.0,174.0134293474244,2733.186404164481
2,,3.0,5629.598753884082,4340.61958687878
2,,2.0,4882.170823547982,4039.082160640419
2,,2.0,567.9045810567136,2144.42839578893
2,1.0,1.0,5373.344379696648,4203.822181526584
2,,,4570.507783151886,2815.559194526401
2,,,12141.340453805538,6610.3675480584825
1,,,1376.3530579956407,1117.6176490785756
2,,,1449.3732274197362,1304.58567608986
2,2.0,2.0,73.19015737489798,2971.668776234679
1,,,1518.1500021915945,1449.6557004076642
3,1.0,1.0,8679.981458099459,6489.420954371728
1,,,392.2019183670504,353.0441819073688
2,,2.0,6507.35176767286,4684.080977773988
1,,,8020.637931703161,4202.422518147043
2,,,4176.234598281396,3454.235882286133
1,,,3382.8697222043297,2144.1849263395525
2,,2.0,65.53853470789097,1954.914009484256
3,,,3163.8533411753706,2829.771270317328
1,1.0,2.0,90.59723004136619,2007.0383307001366
2,,,4052.0868804852003,2650.7361608986753
1,,,2123.740996437117,1603.9265249176913
2,,,0.0,1097.92
3,1.0,3.0,2595.779548307438,3450.7437117422273
2,,1.0,8186.9803353463785,6084.902471651356
1,,,0.0,821.0
4,,,6568.692151541997,4432.5189063942635
2,,,4784.863106530913,3006.2200267992866
1,,2.0,5229.271770207854,4031.509952335139
2,,2.0,15824.884237209113,9366.264204430316
2,,,7458.545336186921,7242.971370740262
2,,1.0,7962.603406171992,4859.5845325729215
2,,,1965.4306559478089,1440.3793804820325
2,1.0,3.0,179.89465296665205,2484.24889070704
1,,2.0,627.0854789730785,1401.76
2,,,43.530447603225525,1260.2518150506744
2,,3.0,203.5667785250693,2207.1585444908023
2,1.0,,343.39539044644005,1932.1394563081408
1,,,1895.1296965453294,1294.311594606396
1,,,3196.8255406797684,1933.9229582946841
2,,4.0,4417.599736204807,4430.022283607383
1,,,3111.3304803132232,2974.742884274806
2,,,731.8974410379745,1514.379488207595
1,1.0,,6883.634278518313,4270.271812070338
1,,,3404.7489592126235,2015.783963325076
2,,,6939.18631071661,5079.320801691419
1,,1.0,33.83595926470577,1209.1210066525073
2,,1.0,2017.2213151403182,2234.965353733892
2,1.0,1.0,8046.5998408677215,5631.350511547916
1,,,0.0,821.0
1,,,2930.922393482055,1871.2993015733311
2,,,6085.327926052515,3613.3818231280366
1,,,3178.0682449048945,3153.5045045657985
2,,2.0,945.2303267379157,2003.499237365129
1,,,2614.3743775078083,2107.4875256922483
2,,1.0,6926.176701684527,4634.546121020977
2,,,294.4547966436055,290.7921027754009
2,,,7166.020387440549,4041.4549191845954
1,,,1187.5387215132173,1116.4021844052497
2,,,2628.042712230897,2391.1549028532186
2,,,7318.929274519951,4224.051097732531
1,,,497.5323988091065,952.7149283069576
2,,2.0,3172.751328593659,3044.505288075801
1,,2.0,202.75301402014094,1711.5562414606447
2,,,3625.238818071248,2326.0115025863865
2,,,1040.457244357862,909.2436025241611
1,,,4564.5416748210355,2499.819848359193
2,,1.0,2953.839287565906,3430.041967950042
5,1.0,3.0,251.0624014337472,3799.565495705041
1,,,3345.825221582624,2152.385841763912
2,,,3529.080213804919,2697.865845255918
2,,,2771.9884790756837,2471.227729095972
1,,,1350.754051513292,1200.5712946970893
2,,7.0,283.11699607014526,3539.857095277779
2,,,1461.1712054452412,1548.0
2,,,6319.872918378648,3798.9054599665615
2,,,2168.750874866373,1933.6680501639614
3,1.0,2.0,171.14621352233135,2552.0
2,,,226.21175398509433,1052.3333333333335
2,,,2640.291501058231,1934.1905824920896
3,,,7914.98682952428,4999.810040927072
2,1.0,,27233.14607803887,15586.071805336464
4,,,6160.463248301245,4500.980057725315
2,,,5625.9783721526255,3481.259333904016
2,,2.0,2318.8743847433466,2495.578924422159
1,,,2025.6623592102496,1383.428380371224
2,1.0,2.0,4075.8828296202937,3628.989427512409
1,,,192.9759511233354,188.64041353503828
3,,,228.5843376870694,1815.2006707650107
4,,,3536.4868279440834,3538.0591581821714
2,,,4267.975280773429,3587.7120584768
2,,,2075.4225202813873,1852.6303166966447
2,,,2626.78181617895,2464.2035770115253
2,,,201.80408134396401,752.3333333333333
2,,,5364.679902248892,4785.455957404339
2,,,352.6777759576833,1459.1110449440037
2,,2.0,4444.591398910567,3913.4074361241633
5,,,3470.302372068314,3204.54387397435
1,,,1346.360021505198,1191.7830340101107
3,,,3537.2792562366885,2949.9863533563903
2,,,1272.0960546603071,1272.0960546603071
2,,,2157.0421526290843,1943.722431077007
1,,,975.4594403206115,1082.1506845448296
2,,,3730.3203455885237,2703.8934133443818
2,,,8576.527743190896,4812.578219890581
2,,2.0,107.24317902522495,2598.0319518437905
3,,,6618.147313318102,4242.602374201968
2,,2.0,56.40770000834371,2363.5223357216114
3,,,11120.500402507832,8183.9166020194225
1,,3.0,2758.363713455946,3049.8868702625823
2,1.0,1.0,936.4152775191543,2571.734435762781
2,,,1899.958484963584,1685.4129594719066
2,,,13370.605128315481,7513.018841079524
2,,,4385.028333402623,2976.690779119793
2,,,4330.52214813767,4068.356480781389
1,,,8802.798687671593,4667.451961495315
1,,,1216.710872119988,933.6186890468057
2,,,558.4049602661678,935.5890974404131
3,,1.0,4920.964570008359,3881.1673437580057
2,,1.0,9991.008615141436,6482.3701645526
2,,,2165.811219226286,1953.3159912076876
1,,,3674.7099353968665,2125.225095125281
2,,,2910.697253641231,2132.753291314091
1,,,2589.075493632226,2534.4432237867995
1,,,32.597663485651616,866.0
2,,4.0,170.7787687151487,2543.8840973757
2,,,7413.830849862632,4831.9650156793405
2,,3.0,97.241109335665,2581.0
2,,2.0,7661.772724253302,5426.091947502107
1,1.0,2.0,1545.2442433241667,2816.581308586058
4,,,5253.647302458746,4178.041437607858
1,,,2014.2071264188044,1360.193098206766
1,,,5812.830113042108,3096.5446599256375
2,,2.0,6700.596377588213,5086.138861001055
1,,,2170.5612827601453,1451.6922746515497
1,,,0.0,630.4581378336545
1,,,2115.483787705897,1423.6529983113392
2,,2.0,10911.665315974722,8262.166087295704
1,,,2467.8902885478537,1656.014702589741
3,1.0,,6126.752708305743,4558.406958683674
2,,1.0,3297.7363071606396,2882.561938792205
2,,,2344.1232084084713,2086.356591407256
2,,,3733.380467982299,3302.8046010318412
2,2.0,1.0,15943.652276351055,10229.713152685064
1,,,4584.888324270619,2491.910250774901
1,2.0,1.0,3928.7221186495876,3745.537562642052
2,1.0,,1134.0460137794514,2092.2901687408353
1,,,3379.7097212490335,1996.454169939749
2,,,5402.155006200336,4582.6808593931255
1,,,1509.3453964145308,1322.5183531977632
3,,,3253.781939434484,2333.4690071279574
1,,,2821.0213504764847,2639.240201742775
1,,,42.17286238714036,866.0
1,,,3172.119284897698,2075.1979536151293
1,1.0,1.0,4511.975890536742,3854.2677914255696
2,,,2049.207283892079,1776.7511036619283
2,,2.0,493.7325317699759,1790.2702765067531
2,,,5554.584937628204,3565.2971349783666
3,1.0,1.0,12191.184374411016,8001.257189114926
2,,2.0,11835.643108465682,8482.319944817762
2,,,6210.057470785209,6084.013088962205
2,2.0,1.0,43307.318601122184,27515.753416970394
2,1.0,4.0,295.73571811754175,2928.567230978769
2,1.0,2.0,849.1643208089395,2686.3662462861125
1,,,2135.7656664261267,1923.5360224359922
5,1.0,1.0,5162.28546592011,4682.939182644773
2,,1.0,146.09450000711823,1388.0000000000002
2,,,202.676183118601,202.676183118601
3,,,1410.3390565339707,1160.9200080090238
2,,3.0,1537.1827148695709,2419.03796609476
2,2.0,1.0,1483.4602592380518,2204.281235342523
2,2.0,,166.5887326132003,1948.196081241753
3,,,8532.26658997955,5425.952013975426
2,,2.0,160.99003429041707,1676.867874744587
1,,,1722.91963912918,1210.6979559893075
2,,,5625.303212321944,5309.156419660736
2,,,881.4300448464304,1004.0739826653385
2,,2.0,3642.2409267526236,3410.3619636969065
2,,,301.2965895607524,301.2965895607524
2,,,0.0,1279.1967520436094
1,,,738.3215733313475,701.4634100069668
2,,,7358.709255998894,4526.14637423145
1,,,64.81198650800324,617.1247241771398
1,,,5173.991446440683,2998.1290378326166
1,,3.0,95.39203974556435,2028.1633412470792
1,,,1816.1698772162167,1516.0
2,,2.0,5265.725722198672,4225.81336826585
2,,1.0,12366.850965556545,7180.608388127939
1,,,517.406930055258,917.2762044107708
1,,,293.8667490955248,727.028909886595
2,,2.0,71.1832662259954,1776.218746547922
2,,3.0,2838.931477553724,3055.6728426428162
1,1.0,2.0,78.34253339949073,1868.9726917319474
2,,2.0,1269.0434782645893,2342.7333682855847
1,,,5305.36988199068,5305.36988199068
2,1.0,5.0,3155.780226324189,3778.2015350598813
1,,,3264.641127641398,1946.4383484218372
2,,,855.9909590279534,907.5036297548907
1,,,3681.564138518777,2124.6022899215404
1,,,2160.197836044898,1943.8371322293376
3,,,7675.357498754958,4889.922470780632
4,,,5027.516612576661,4024.089152719149
4,,,8229.62137909361,4784.227893434792
4,1.0,,6771.78965229197,4878.183797806092
2,,2.0,177.12790285323445,1340.0
2,1.0,3.0,113.592899101814,2485.7229880107675
2,,,107.96137762482525,1392.0
1,,,466.34737277800957,429.76912876978116
2,,,15518.90892011844,8326.883197025494
1,1.0,,1482.9009875207062,1800.7591294727745
1,,,4458.658363637729,2736.163616586552
1,,,0.0,698.0633714126207
2,,,6052.003307353509,3853.261229370088
2,1.0,1.0,7065.303772725514,5197.60329451221
1,,1.0,23.428565097244164,1380.6859876397384
1,,1.0,1985.0609296100235,1914.5189528843398
1,1.0,1.0,1007.8388595752476,1374.76410255803
2,,3.0,121.28336225323552,2083.734007293821
2,,7.0,206.6635458588931,3878.4393278039915
1,,,1919.9719535786132,1692.4049966153336
1,,,0.0,596.0
1,,,2533.3398209344487,1659.1951393555544
1,,,2387.1604835210687,2387.1604835210687
2,,1.0,26.347621135805316,1738.0000000000002
2,,,5949.013098345626,3719.653271066617
2,2.0,1.0,69.09053735120162,2134.68
2,,,17262.456018783585,11138.863228491527
1,,3.0,103.849031136507,2173.76
1,,,0.0,816.0
3,1.0,,5991.365761401407,4279.821489214967
2,,,6520.097354482468,6033.309985286714
2,,2.0,2005.397219139531,2020.7387902124076
1,,,1557.8073265331307,1117.643347605218
1,,,2285.294649967809,2176.761912488949
2,1.0,1.0,9394.185654495952,7589.387583787269
2,,,2445.6610495241293,1886.4013753394647
2,1.0,2.0,857.4238431684798,1915.471685528636
2,,2.0,645.2319941207201,1966.2462376368162
2,,2.0,6653.027755627015,4931.460719465998
2,,,5813.220376923035,4934.1887860736215
2,,,2041.095034939114,2177.036991420114
4,1.0,4.0,113.47392306559964,3693.6672027149984
4,1.0,1.0,316.6316644933919,2637.964895924505
2,1.0,2.0,10489.695242093547,6821.062076016395
1,,,177.3601039513719,694.3121370777152
2,,,3247.8955928762075,2052.8888555597437
2,,,2649.0997506331323,2362.397353369542
2,,1.0,10445.72743578825,6091.474935744411
1,,,1495.846025545156,1288.6003389132802
2,,,287.9768816835942,749.7147534576992
2,3.0,6.0,3940.514961973937,4858.322669847131
2,2.0,,8927.036291210936,6331.868359314831
1,,,4450.238413335016,2445.3734357508565
2,,1.0,4406.844323066485,4058.0817139124088
2,,,2396.012638793273,3847.755855254626
1,,,2547.2682667317486,2426.1276370640676
2,,,3419.096492580583,2870.7928240072997
2,1.0,1.0,3955.7201942103875,3776.7597152568487
3,1.0,,4864.184532346976,4260.921233374544
1,,,4675.236802057337,4626.8334094245765
2,,,9542.299398136436,6394.449409500854
4,,,8177.478247882111,5572.417364982265
1,,,0.0,712.2252469762967
2,,2.0,1252.6600576488765,2233.717092972846
2,,1.0,60269.34680655988,35293.012063149625
2,,,7316.220603273484,4255.6609345727065
1,,,576.5981214721671,701.3196242944334
1,,,564.0658710792092,808.2056848396777
5,,1.0,4157.45297979009,4573.461474579281
1,,,257.0618251145309,776.0
2,1.0,,10862.31359485324,6650.340387868637
2,,,3990.9697097053026,2941.376529907559
2,,,10296.10125562882,5735.397415170854
1,,,3415.7322834799947,2082.9637329181814
2,,2.0,10180.775631855855,6407.150254509228
3,1.0,2.0,3907.856407754738,4272.090885874959
2,,,2862.9311402184458,2232.7795612697155
3,1.0,1.0,3632.4666204035057,3245.0502577904826
1,,,2704.173793058215,2413.349832419867
2,1.0,1.0,8813.170139691814,6008.026058531008
3,2.0,,50.03360772346453,2449.206760720293
2,,2.0,6206.76109671942,4648.101157674059
1,,,9195.132724955693,4854.250683819553
2,,,4662.971775240582,3978.906839408304
4,,,9583.497736984675,6233.537484702409
2,,1.0,3647.1875947207564,3130.673260224814
2,,,11459.47743014162,7345.645988946224
2,,,2000.50395719845,1521.6796648624122
1,,,170.1956918484247,170.1956918484247
2,1.0,,5926.202649595653,3955.9370593134777
2,,,4320.9821783706675,2617.481172284671
2,,,1657.7857890898451,1475.5503844217142
2,,2.0,9306.490710685077,6276.546561388116
2,,,4661.073366870423,4200.493014622082
2,1.0,1.0,1927.7815227223564,3050.215837228312
2,,1.0,341.0593077761975,1680.8509591353327
1,,,685.8600735489305,1193.172014709786
2,,,2809.867323010551,2501.590677754744
1,,,3039.1203411129222,3039.1203411129222
2,,,745.0193436862689,701.5096681146557
1,1.0,,50.18109302794765,1261.92
1,,,2712.114629423339,1695.9395527292834
2,,1.0,791.5423446722745,1640.887219673044
1,,,3794.7400275792165,2170.7986284508056
2,,,2909.117759434889,2191.622284598192
1,,,83.1794288405103,662.0766405848383
3,,,4311.388159529938,3765.011695271318
1,2.0,1.0,4709.654564666147,4609.160240642359
1,,1.0,899.8856193409323,1709.2171978968681
4,,,7673.556549712631,5205.793728841023
1,,1.0,4690.327563410904,3196.9554233375557
2,,2.0,8010.574112128866,5391.284692620963
1,,,1749.0628743785617,1636.3952667762815
1,,,11.404940987468567,741.3210824172513
2,,,408.27660711986425,1089.655321423973
2,,,3603.1197712614567,3021.8350916154136
2,,,1740.477539081087,1561.9306212335964
2,,,2885.5495280014375,2471.025915439208
4,,,10678.471395734416,7024.192097644424
2,,1.0,5464.567073873743,4377.324189849514
2,,,2631.4140894166985,2099.3858125219735
1,,,0.07471376268170928,804.8072543001778
1,,,1017.722695238047,931.2297242718251
1,,,3312.521789718401,1974.0560891296445
4,,1.0,4115.588931256022,3553.557218029898
1,,,568.5674802219584,969.7134960443916
2,,,3284.9005003220864,2312.8829612315685
1,,,972.5253544183109,957.8586877516443
2,,2.0,106.60181112757954,1574.4382205414086
2,,,3697.375152332351,3619.4796360551863
4,,,9215.568852673097,6626.3996932408045
2,,2.0,420.98923833691447,2086.805962513457
1,,,0.0,704.3524224001098
2,2.0,1.0,65.52366384507673,2454.4780091594457
4,,1.0,8220.11330602801,6039.623255458131
3,,,6506.770105690183,4484.874389438084
1,,,152.4710442780209,784.5644826097445
2,,1.0,3030.213166321733,2179.737877861888
3,2.0,1.0,48.40406037622725,3097.8276228914424
2,,,3856.6696127106634,2955.2251688963815
1,,,1381.1289154435992,1128.8944221390987
3,,,14335.231956518137,7998.404480877847
2,,1.0,6037.522961774608,3941.566447867098
2,,2.0,4329.242098453745,3583.234858900566
2,,2.0,1156.0089937251453,4815.429955092779
2,,,2328.967445362539,1998.326483245615
2,,4.0,150.80840983319422,2540.0
2,1.0,,4820.458068915882,3552.1340823251217
1,,,798.6727919373429,745.9943688445067
2,1.0,,5170.227086952997,3666.3457479353665
2,,,388.73520240783256,376.14789976134705
2,,,2981.246522510296,2507.5219074367888
4,,1.0,3209.403175732577,2380.3780324263134
2,,,2580.319864486114,2270.7094058745943
2,,2.0,10403.106925356737,6960.814270154471
