n_adults,n_youth,n_kids,gross_income,disposable_income
2,0.0,1.0,5744.632960145049,3416.7077105488497
2,0.0,0.0,1798.4021701614229,1604.4481968984946
2,0.0,0.0,2874.123426040096,2171.309235921903
2,0.0,3.0,563.9299620385735,953.5255173670753
1,0.0,0.0,135.71745881862586,732.6773718695044
2,0.0,2.0,2702.643514087369,2016.7311164396015
2,0.0,3.0,49.83155222733152,811.7792882229626
2,0.0,0.0,3117.3766452969508,1570.4808262912265
4,0.0,0.0,2463.3053623095757,1797.5921776432485
2,0.0,2.0,41.209519848801506,786.6599310413008
1,0.0,0.0,1884.1237967535403,1676.743413306612
1,0.0,0.0,119.59762520563098,418.16666666666663
2,0.0,1.0,695.0499274771877,1085.3482208403727
1,0.0,0.0,1945.759546247452,1656.5433048235072
2,0.0,2.0,25.177388163110173,1019.4979583351083
5,0.0,0.0,5856.699001308807,3373.1782829114054
2,0.0,0.0,1361.2048030765736,1177.19134019544
1,1.0,0.0,728.9046884925289,993.3396458815732
3,0.0,0.0,6087.804576659349,3270.781313490451
3,0.0,0.0,1984.9746425026658,1601.5146501374645
1,0.0,0.0,1565.7033900857382,1166.0
1,0.0,1.0,18.21019770555681,1119.2035100699059
2,0.0,0.0,866.9533878104885,1138.7240108954309
2,0.0,1.0,2770.4533931619194,1942.666419679059
1,0.0,1.0,26.027660972850594,930.0930820403902
1,0.0,0.0,2881.1961252418237,1793.479807843721
2,0.0,0.0,103.66430563740307,741.5555555555555
3,2.0,0.0,443.8380075537445,730.8419588409762
2,0.0,3.0,1182.8881156473851,1273.1970177678402
2,0.0,2.0,58.26003251281996,801.1804774024704
1,0.0,0.0,269.2159767683287,254.01956543015908
5,0.0,1.0,1881.796397728111,1709.4118088561097
2,0.0,5.0,65.60642782716916,983.3675758008553
1,0.0,2.0,369.87886395201997,1007.4982763354487
2,0.0,0.0,0.0,828.7930805472539
2,1.0,3.0,376.03469493576705,1092.8624868880056
2,0.0,5.0,58.433198271969125,840.7655056155105
1,0.0,0.0,17.220917844891677,596.0
1,1.0,0.0,55.297109891038296,921.2800000000001
2,0.0,0.0,2225.620817656785,1982.7432630335354
2,0.0,0.0,1545.4046087852569,1378.5296916460684
2,0.0,0.0,2623.924584910271,2225.420095548452
2,0.0,0.0,6032.826990302999,6026.931901860488
2,0.0,0.0,3351.1304795421006,2296.382973099881
2,0.0,3.0,558.2545657109555,1134.536595453864
2,0.0,0.0,3235.6232804534284,2084.537652387831
1,0.0,0.0,3312.521789718401,1974.0560891296445
